subj,trial_id,trial_type,tdur,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,1,3,The,1,215,248,204.0,248.0,376.0,1.0,0.0,0.0,605.0,2.0,376.0,96.0,376.0,0.0,0.0,605.0,484.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,2,6, trial,1,248,314,248.0,314.0,120.0,1.0,1.0,1.0,2.0,2.0,120.0,484.0,700.0,2.0,0.0,2.0,96.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,3,5, pack,1,314,369,314.0,369.0,96.0,1.0,1.0,2.0,2.0,3.0,96.0,120.0,1460.0,6.0,0.0,2.0,316.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,4,3, of,1,369,402,369.0,402.0,396.0,1.0,0.0,0.0,605.0,0.0,396.0,136.0,396.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,5,15, Beauty-Forever,1,402,567,402.0,567.0,348.0,2.0,1.0,4.0,9.0,2.0,228.0,396.0,1600.0,5.0,3.0,9.0,856.0,4.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,6,6, pills,1,567,633,567.0,633.0,232.0,1.0,0.0,0.0,605.0,2.0,232.0,224.0,232.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,7,5, made,1,633,688,633.0,688.0,224.0,1.0,0.0,0.0,605.0,2.0,224.0,208.0,224.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,8,4, the,1,688,732,688.0,732.0,412.0,2.0,0.0,0.0,605.0,0.0,208.0,164.0,412.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,9,7, couple,1,732,809,732.0,809.0,324.0,2.0,0.0,0.0,605.0,6.0,164.0,100.0,324.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,10,5, feel,1,809,864,809.0,864.0,100.0,1.0,0.0,0.0,605.0,2.0,100.0,256.0,100.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,11,5, more,1,864,919,864.0,919.0,256.0,1.0,0.0,0.0,605.0,4.0,256.0,200.0,256.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,12,11, attractive,1,919,1040,919.0,1051.0,200.0,1.0,0.0,0.0,605.0,5.0,200.0,132.0,200.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,13,4,than,2,215,259,204.0,259.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,14,7, either,2,259,336,259.0,336.0,548.0,2.0,0.0,0.0,605.0,5.0,132.0,108.0,548.0,0.0,0.0,605.0,376.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,15,4, had,2,336,380,336.0,380.0,108.0,1.0,1.0,14.0,79.0,3.0,108.0,376.0,652.0,2.0,13.0,79.0,168.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,16,5, ever,2,380,435,380.0,435.0,164.0,1.0,0.0,0.0,605.0,2.0,164.0,236.0,164.0,0.0,0.0,605.0,316.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,17,9, imagined,2,435,534,435.0,534.0,236.0,1.0,0.0,0.0,605.0,4.0,236.0,116.0,236.0,0.0,0.0,605.0,584.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,18,10, possible.,2,534,644,534.0,644.0,116.0,1.0,1.0,17.0,92.0,2.0,116.0,172.0,1628.0,7.0,15.0,88.0,612.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,19,9, Suddenly,2,644,743,644.0,743.0,684.0,2.0,0.0,0.0,605.0,4.0,404.0,192.0,684.0,0.0,0.0,605.0,136.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,20,6, their,2,743,809,743.0,809.0,192.0,1.0,1.0,19.0,111.0,3.0,192.0,136.0,576.0,2.0,18.0,111.0,248.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,21,9, marriage,2,809,908,809.0,908.0,176.0,1.0,0.0,0.0,605.0,7.0,176.0,248.0,176.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,22,4, was,2,908,952,908.0,952.0,248.0,1.0,0.0,0.0,605.0,3.0,248.0,88.0,248.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,23,7, filled,2,952,1029,952.0,1040.0,88.0,1.0,0.0,0.0,605.0,4.0,88.0,116.0,88.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,24,4,with,3,215,259,204.0,259.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,25,5, more,3,259,314,259.0,314.0,316.0,2.0,0.0,0.0,605.0,2.0,140.0,240.0,316.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,26,10," laughter,",3,314,424,314.0,424.0,116.0,1.0,1.0,25.0,151.0,2.0,116.0,140.0,1008.0,5.0,24.0,151.0,464.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,27,5, more,3,424,479,424.0,479.0,256.0,1.0,1.0,26.0,160.0,4.0,256.0,224.0,664.0,2.0,25.0,160.0,184.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,28,10," cuddling,",3,479,589,479.0,589.0,336.0,2.0,1.0,27.0,162.0,1.0,172.0,256.0,1356.0,4.0,25.0,160.0,356.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,29,5, more,3,589,644,589.0,644.0,204.0,1.0,0.0,0.0,605.0,4.0,204.0,196.0,204.0,0.0,0.0,605.0,404.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,30,11, passionate,3,644,765,644.0,765.0,196.0,1.0,1.0,29.0,176.0,4.0,196.0,172.0,640.0,2.0,28.0,176.0,372.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,31,4, sex,3,765,809,765.0,809.0,140.0,1.0,0.0,0.0,605.0,2.0,140.0,112.0,140.0,0.0,0.0,605.0,464.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,32,5, more,3,809,864,809.0,864.0,112.0,1.0,0.0,0.0,605.0,0.0,112.0,244.0,112.0,0.0,0.0,605.0,724.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,33,7, often.,3,864,941,864.0,952.0,244.0,1.0,1.0,32.0,202.0,1.0,244.0,136.0,1928.0,10.0,28.0,176.0,164.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,34,10,"Convinced,",4,215,325,204.0,325.0,416.0,2.0,0.0,0.0,605.0,8.0,104.0,308.0,416.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,35,5, they,4,325,380,325.0,380.0,60.0,1.0,0.0,0.0,605.0,3.0,60.0,176.0,60.0,0.0,0.0,605.0,280.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,36,7, became,4,380,457,380.0,457.0,308.0,1.0,1.0,35.0,218.0,1.0,308.0,60.0,368.0,1.0,34.0,218.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,37,6, loyal,4,457,523,457.0,523.0,176.0,1.0,0.0,0.0,605.0,2.0,176.0,468.0,176.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,38,11, customers.,4,523,644,523.0,644.0,588.0,2.0,1.0,35.0,219.0,4.0,468.0,192.0,1108.0,3.0,34.0,219.0,240.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,39,4, One,4,644,688,644.0,688.0,480.0,1.0,0.0,0.0,605.0,3.0,480.0,252.0,480.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,40,5," day,",4,688,743,688.0,743.0,252.0,1.0,0.0,0.0,605.0,0.0,252.0,204.0,252.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,41,6, lying,4,743,809,743.0,809.0,204.0,1.0,0.0,0.0,605.0,3.0,204.0,280.0,204.0,0.0,0.0,605.0,232.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,42,3, in,4,809,842,809.0,842.0,308.0,1.0,1.0,41.0,263.0,0.0,308.0,232.0,25312.0,115.0,40.0,263.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,43,5," bed,",4,842,897,842.0,897.0,280.0,1.0,1.0,42.0,263.0,1.0,280.0,308.0,820.0,2.0,40.0,263.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,44,6, their,4,897,963,897.0,974.0,612.0,3.0,0.0,0.0,605.0,4.0,236.0,112.0,612.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,45,9,seemingly,5,215,314,204.0,314.0,644.0,2.0,0.0,0.0,605.0,7.0,248.0,180.0,644.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,46,8, perfect,5,314,402,314.0,402.0,112.0,1.0,1.0,45.0,284.0,1.0,112.0,248.0,936.0,3.0,44.0,284.0,620.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,47,7, bodies,5,402,479,402.0,479.0,332.0,2.0,1.0,46.0,289.0,5.0,156.0,172.0,504.0,1.0,45.0,289.0,384.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,48,6, naked,5,479,545,479.0,545.0,608.0,3.0,1.0,47.0,296.0,5.0,292.0,188.0,1924.0,7.0,45.0,290.0,156.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,49,4, and,5,545,589,545.0,589.0,216.0,1.0,0.0,0.0,605.0,3.0,216.0,236.0,216.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,50,6, spent,5,589,655,589.0,655.0,224.0,1.0,0.0,0.0,605.0,2.0,224.0,148.0,224.0,0.0,0.0,605.0,444.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,51,10," together,",5,655,765,655.0,765.0,148.0,1.0,1.0,50.0,314.0,3.0,148.0,136.0,21080.0,95.0,48.0,310.0,264.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,52,4, the,5,765,809,765.0,809.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,53,5, wife,5,809,864,809.0,864.0,452.0,2.0,0.0,0.0,605.0,0.0,232.0,268.0,452.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,54,6," said,",5,864,930,864.0,930.0,548.0,2.0,0.0,0.0,605.0,5.0,268.0,588.0,548.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,55,5," ""Did",5,930,985,930.0,985.0,588.0,1.0,0.0,0.0,605.0,4.0,588.0,88.0,588.0,0.0,0.0,605.0,308.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,56,4, you,5,985,1029,985.0,1040.0,88.0,1.0,0.0,0.0,605.0,1.0,88.0,120.0,88.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,57,5,think,6,215,270,204.0,270.0,404.0,2.0,1.0,55.0,342.0,4.0,172.0,140.0,18284.0,81.0,54.0,342.0,212.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,58,2, I,6,270,292,270.0,292.0,120.0,1.0,1.0,57.0,357.0,1.0,120.0,172.0,832.0,4.0,54.0,342.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,59,4, was,6,292,336,292.0,336.0,208.0,1.0,0.0,0.0,605.0,1.0,208.0,180.0,208.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,60,10, beautiful,6,336,446,336.0,446.0,180.0,1.0,0.0,0.0,605.0,7.0,180.0,108.0,180.0,0.0,0.0,605.0,276.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,61,9," before?""",6,446,545,446.0,545.0,108.0,1.0,1.0,60.0,364.0,3.0,108.0,276.0,1012.0,4.0,56.0,355.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,62,4, The,6,545,589,545.0,589.0,280.0,1.0,0.0,0.0,605.0,3.0,280.0,196.0,280.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,63,8, husband,6,589,677,589.0,677.0,416.0,2.0,1.0,62.0,381.0,4.0,196.0,280.0,696.0,1.0,61.0,381.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,64,6," said,",6,677,743,677.0,743.0,196.0,1.0,0.0,0.0,605.0,2.0,196.0,284.0,196.0,0.0,0.0,605.0,348.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,65,4," ""Of",6,743,787,743.0,787.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,66,7, course,6,787,864,787.0,864.0,284.0,1.0,1.0,64.0,395.0,2.0,284.0,168.0,15696.0,69.0,63.0,395.0,328.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,67,2, I,6,864,886,864.0,886.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,68,6," did.""",6,886,952,886.0,952.0,792.0,3.0,0.0,0.0,605.0,1.0,272.0,224.0,792.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,69,4, She,6,952,996,952.0,1007.0,552.0,2.0,0.0,0.0,605.0,0.0,224.0,104.0,552.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,70,8,"replied,",7,215,303,204.0,303.0,252.0,1.0,0.0,0.0,605.0,4.0,252.0,196.0,252.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,71,6," ""Then",7,303,369,303.0,369.0,104.0,1.0,1.0,70.0,428.0,0.0,104.0,252.0,552.0,2.0,69.0,428.0,196.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,72,6, let's,7,369,435,369.0,435.0,332.0,1.0,0.0,0.0,605.0,3.0,332.0,180.0,332.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,73,5, stop,7,435,490,435.0,490.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,74,7, taking,7,490,567,490.0,567.0,180.0,1.0,0.0,0.0,605.0,3.0,180.0,160.0,180.0,0.0,0.0,605.0,220.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,75,4, the,7,567,611,567.0,611.0,164.0,1.0,1.0,74.0,451.0,1.0,164.0,220.0,384.0,1.0,73.0,451.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,76,7, pills.,7,611,688,611.0,688.0,160.0,1.0,1.0,75.0,454.0,1.0,160.0,164.0,896.0,3.0,73.0,451.0,352.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,77,6, Let's,7,688,754,688.0,754.0,552.0,3.0,0.0,0.0,605.0,3.0,232.0,452.0,552.0,0.0,0.0,605.0,140.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,78,4, see,7,754,798,754.0,798.0,452.0,1.0,1.0,77.0,467.0,1.0,452.0,140.0,928.0,2.0,76.0,467.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,79,5, each,7,798,853,798.0,853.0,180.0,1.0,0.0,0.0,605.0,0.0,180.0,172.0,180.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,80,6, other,7,853,919,853.0,919.0,336.0,1.0,1.0,79.0,477.0,2.0,336.0,180.0,516.0,1.0,78.0,477.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,81,3, as,7,919,952,919.0,952.0,172.0,1.0,0.0,0.0,605.0,1.0,172.0,124.0,172.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,82,3, we,7,952,985,952.0,996.0,,,,,,,,,0.0,0.0,,,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,83,6,really,8,215,281,204.0,281.0,232.0,1.0,0.0,0.0,605.0,4.0,232.0,196.0,232.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,84,6," are.""",8,281,347,281.0,347.0,124.0,1.0,1.0,83.0,499.0,2.0,124.0,232.0,1316.0,7.0,82.0,499.0,196.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,85,4, The,8,347,391,347.0,391.0,220.0,1.0,0.0,0.0,605.0,1.0,220.0,236.0,220.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,86,8, husband,8,391,479,391.0,479.0,224.0,1.0,0.0,0.0,605.0,1.0,224.0,120.0,224.0,0.0,0.0,605.0,500.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,87,7, looked,8,479,556,479.0,556.0,156.0,1.0,1.0,86.0,517.0,5.0,156.0,92.0,876.0,4.0,84.0,505.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,88,3, at,8,556,589,556.0,589.0,120.0,1.0,1.0,87.0,519.0,2.0,120.0,156.0,1192.0,6.0,84.0,505.0,196.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,89,5," her,",8,589,644,589.0,644.0,328.0,2.0,0.0,0.0,605.0,2.0,148.0,296.0,328.0,0.0,0.0,605.0,0.0,0.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,90,8, radiant,8,644,732,644.0,732.0,404.0,2.0,0.0,0.0,605.0,2.0,296.0,188.0,404.0,0.0,0.0,605.0,304.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,91,7, beside,8,732,809,732.0,809.0,188.0,1.0,0.0,0.0,605.0,4.0,188.0,184.0,188.0,0.0,0.0,605.0,348.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,92,4, him,8,809,853,809.0,853.0,120.0,1.0,1.0,91.0,537.0,0.0,120.0,140.0,1788.0,10.0,89.0,537.0,480.0,3.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,93,4, and,8,853,897,853.0,897.0,184.0,1.0,1.0,92.0,545.0,2.0,184.0,120.0,1136.0,6.0,89.0,537.0,340.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,94,6," said,",8,897,963,897.0,963.0,272.0,1.0,0.0,0.0,605.0,0.0,272.0,152.0,272.0,0.0,0.0,605.0,112.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,95,7," ""Maybe",8,963,1040,963.0,1051.0,152.0,1.0,1.0,94.0,557.0,1.0,152.0,112.0,1044.0,5.0,91.0,548.0,140.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,96,9,"tomorrow,",9,215,314,204.0,314.0,396.0,2.0,0.0,0.0,605.0,6.0,120.0,148.0,396.0,0.0,0.0,605.0,272.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,97,6, dear.,9,314,380,314.0,380.0,148.0,1.0,0.0,0.0,605.0,2.0,148.0,152.0,148.0,0.0,0.0,605.0,1180.0,2.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,98,6, Maybe,9,380,446,380.0,446.0,308.0,2.0,1.0,96.0,573.0,5.0,152.0,272.0,1760.0,3.0,95.0,573.0,232.0,1.0
1950024,0.0,RP_story01,70054.0,10.0,L,27675.0,0.0,202,80,99,11," tomorrow.""",9,446,567,446.0,578.0,184.0,1.0,1.0,98.0,584.0,1.0,184.0,232.0,1956.0,5.0,97.0,584.0,1260.0,3.0
